"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q8","Q9_First.Click","Q9_Last.Click","Q9_Page.Submit","Q9_Click.Count","Q13","Q10_First.Click","Q10_Last.Click","Q10_Page.Submit","Q10_Click.Count","Q11_First.Click","Q11_Last.Click","Q11_Page.Submit","Q11_Click.Count","Q12_First.Click","Q12_Last.Click","Q12_Page.Submit","Q12_Click.Count","id","Q2_1","Q2_2","Q2_3","Q2_4","Q2_5","Q2_6","Q2_7","Q2_8","Q2_9","Q2_10","Q2_11","Q2_12","Q2_13","Q2_14","Q2_15","Q2_16","Q2_17","Q2_18","Q2_19","Q2_20","Q2_21","Q4_1","Q4_2","Q4_3","Q4_4","Q4_5","Q4_6","Q4_7","Q4_8","Q4_9","Q4_10","Q4_11","Q4_12","Q4_13","Q4_14","Q4_15","Q4_16","Q4_17","Q4_18","Q4_19","Q4_20","Q5_1","Q5_2","Q5_3","Q5_4","Q5_5","Q5_6","Q5_7","Q5_8","Q5_9","Q5_10","Q5_11","Q5_12","Q5_13","Q5_14","Q5_15","Q5_16","Q5_17","Q5_18","Q5_19","Q5_20","totalbad","totalbadUP","where","Q14","random","workerId","assignmentId","hitId"
"83","5/1/18 11:02","5/1/18 11:17",0,"146.7.4.84",100,903,1,"5/1/18 11:17","R_3PhpLZxEi5GPWKO",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,130.592,140.081,155.761,3,"19",19.665,327.238,329.075,27,17.232,190.685,205.824,20,6.367,222.196,224.192,20,54796,5,4,4,3,4,4,5,5,4,2,5,1,1,2,5,4,1,1,5,5,1,4,4,5,3,4,5,2,1,4,3,1,5,4,5,5,2,1,1,1,4,2,1,1,4,1,3,4,2,4,3,5,1,4,4,3,3,5,5,2,1,6,0,"sona",NA,NA,NA,NA,NA
"84","5/1/18 11:20","5/1/18 11:27",0,"146.7.4.91",100,405,1,"5/1/18 11:27","R_2bHqhsqyTIkSZCS",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,6.212,28.621,31.229,4,"19",7.731,111.721,114.533,21,4.548,113.613,116.079,22,6.243,138.069,141.682,24,55353,3,4,4,4,4,4,4,4,4,2,4,4,2,4,2,4,3,4,4,4,1,5,3,5,3,4,4,1,1,4,4,5,4,3,4,4,2,4,2,5,4,3,4,1,4,1,3,2,4,4,5,4,4,5,3,2,3,5,2,4,3,4,0,"sona",NA,NA,NA,NA,NA
"85","5/1/18 11:27","5/1/18 11:32",0,"146.7.4.74",100,267,1,"5/1/18 11:32","R_1jAI0T2JRTEqZiJ",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,4.992,8.304,9.131,2,"20",8.336,66.888,69.11,21,10.202,81.306,83.375,21,10.469,75.169,76.501,22,55149,4,4,4,4,4,4,4,4,4,3,5,5,1,3,4,4,5,5,5,5,1,4,3,4,4,4,4,2,4,4,4,1,3,4,5,5,3,5,1,5,4,5,5,3,4,3,5,4,3,4,4,2,1,4,3,4,3,4,4,5,5,5,1,"sona",NA,NA,NA,NA,NA
"86","5/1/18 11:37","5/1/18 11:45",0,"146.7.4.88",100,513,1,"5/1/18 11:45","R_1d5YC8Do40X4PQ9",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,11.072,20.492,28.782,4,"19",5.802,166.568,168.771,24,6.694,224.932,226.321,26,4.93,88.47,91.438,23,54632,4,5,4,4,5,4,4,4,4,3,3,4,4,3,4,4,3,3,5,4,1,4,4,4,3,3,4,1,2,3,2,1,4,2,3,4,2,1,1,4,4,3,2,3,4,4,4,1,4,4,2,1,1,3,2,4,3,4,4,4,5,4,0,"sona",NA,NA,NA,NA,NA
"87","5/1/18 12:34","5/1/18 12:43",0,"146.7.4.84",100,576,1,"5/1/18 12:43","R_1msfvewWCX5fxos",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,6.251,6.251,15.274,1,"19",8.691,144.785,149.195,21,9.801,223.014,225.185,20,19.532,178.602,182.939,20,55352,2,3,2,3,3,3,4,3,3,2,2,3,1,2,4,3,3,2,4,3,1,3,2,4,3,2,3,1,2,2,3,1,3,2,4,4,1,3,1,4,4,4,1,4,3,2,2,3,2,3,2,4,1,3,3,3,3,4,4,3,3,3,0,"sona",NA,NA,NA,NA,NA
"88","5/1/18 12:55","5/1/18 13:01",0,"146.7.4.83",100,351,1,"5/1/18 13:01","R_1GPNpWMicw6zfN6",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,12.619,12.619,16.25,1,"19",8.954,84.802,86.241,21,5.657,107.653,110.229,20,29.596,142.291,143.863,22,55683,3,3,2,3,4,2,3,4,4,2,4,3,2,3,3,2,3,2,4,4,1,3,4,4,3,2,4,2,3,2,2,1,4,4,4,4,3,1,1,4,4,4,4,2,3,4,2,3,3,3,4,5,1,2,4,4,3,4,3,2,5,4,0,"sona",NA,NA,NA,NA,NA
"89","5/1/18 13:16","5/1/18 13:31",0,"146.7.4.86",100,904,1,"5/1/18 13:31","R_2fJr74oKxtyFP2b",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,11.349,11.349,13.601,1,"19",6.118,165.191,166.64,28,3.615,91.814,95.482,23,9.057,372.961,374.793,24,55212,3,3,4,5,5,4,5,5,5,2,5,5,1,4,5,5,5,5,5,4,1,4,4,5,5,4,4,2,3,4,4,4,4,5,5,5,4,5,1,5,4,5,5,4,4,4,3,3,4,4,5,5,2,3,4,4,3,4,5,4,2,3,0,"sona",NA,NA,NA,NA,NA
"90","5/1/18 13:56","5/1/18 14:03",0,"146.7.4.92",100,422,1,"5/1/18 14:03","R_27gk39RftvcrDeJ",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,11.931,16.697,18.514,2,"18 years ",5.311,134.549,136.247,22,8.679,135.748,137.184,24,6.464,126.016,128.265,22,55209,4,2,4,2,5,3,5,5,4,2,4,3,3,3,5,3,2,2,5,5,1,4,4,4,3,4,5,1,3,4,3,1,4,4,3,3,2,2,1,2,4,2,2,5,4,1,2,2,3,4,3,3,1,2,2,4,3,4,3,3,3,4,0,"sona",NA,NA,NA,NA,NA
"91","5/1/18 14:04","5/1/18 14:12",0,"146.7.4.87",100,489,1,"5/1/18 14:12","R_3iCiUBZlePdvBDI",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,17.602,17.602,31.573,1,"19",21.587,156.257,158.031,22,8.936,126.26,129.385,22,13.273,164.906,167.391,22,54637,4,2,4,4,4,2,4,4,4,2,2,2,1,3,4,4,1,4,3,3,1,4,3,4,4,2,5,1,1,4,4,4,5,4,4,5,2,4,1,3,4,2,4,2,4,5,2,4,3,4,2,4,1,4,4,2,3,2,4,4,4,3,0,"sona",NA,NA,NA,NA,NA
"92","5/1/18 14:05","5/1/18 14:20",0,"146.7.4.85",100,910,1,"5/1/18 14:20","R_2tG980phPhWodYM",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,10.305,11.007,25.508,2,"19",5.475,103.581,104.739,23,8.127,104.389,107.145,20,3.188,712.15,718.589,20,55349,1,2,2,2,4,2,4,4,4,1,1,1,1,1,1,2,1,1,4,4,1,4,2,4,1,2,4,1,1,2,1,1,4,1,1,1,1,1,1,1,4,1,1,4,4,4,1,4,1,1,1,4,1,1,1,4,3,4,4,2,4,3,0,"sona",NA,NA,NA,NA,NA
"93","5/1/18 15:32","5/1/18 15:36",0,"146.7.4.90",100,244,1,"5/1/18 15:36","R_UWT5KcSACNWllbb",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,5.019,13.396,29.051,3,"19",6.276,74.079,77.909,22,10.679,64.224,66.21,24,5.72,67.632,68.999,22,55220,4,4,5,4,4,4,4,4,4,2,5,5,1,4,4,4,5,5,4,5,1,5,4,4,4,4,4,2,2,4,4,3,3,4,4,4,3,4,4,5,4,4,5,5,4,2,4,2,4,4,4,3,3,4,4,3,3,4,3,4,4,7,3,"sona",NA,NA,NA,NA,NA
"94","5/1/18 16:06","5/1/18 16:12",0,"146.7.4.79",100,326,1,"5/1/18 16:12","R_2cu55SdBYkKAHUh",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,2.532,2.532,4.955,1,"21",4.503,75.554,77.729,22,4.566,95.885,97.949,24,2.529,142.724,144.239,20,54528,4,4,4,4,4,4,4,4,4,3,4,5,5,3,4,4,5,5,5,4,1,4,4,5,3,3,5,3,1,4,3,4,5,4,5,4,4,4,1,5,4,5,5,5,5,5,5,4,4,4,5,5,1,4,5,4,3,5,1,5,3,5,1,"sona",NA,NA,NA,NA,NA
"95","5/1/18 16:46","5/1/18 16:52",0,"146.7.4.91",100,314,1,"5/1/18 16:52","R_3LdTY0j8qLQsst3",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,6.661,10.414,12.639,2,"19",4.578,88.202,89.593,25,7.767,115.479,117.069,25,4.831,86.838,88.346,23,55272,4,3,3,3,3,4,4,4,4,2,4,3,3,3,2,3,4,4,4,3,1,4,3,4,3,2,2,3,3,3,3,3,4,3,3,2,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,4,2,4,4,4,3,4,4,3,2,1,0,"sona",NA,NA,NA,NA,NA
"96","5/1/18 17:49","5/1/18 17:56",0,"45.20.79.56",100,452,1,"5/1/18 17:56","R_1f8DyvIcJsJ65nN",NA,NA,NA,NA,37.21899414,-93.31759644,"anonymous","EN",1,8.542,8.542,12.092,1,"19",17.333,126.913,128.924,25,55.097,129.331,131.035,23,101.321,171.916,173.636,24,54681,4,4,5,4,4,4,5,5,5,3,4,4,2,4,5,5,4,4,4,4,1,4,4,4,3,3,4,2,2,4,4,2,4,4,4,4,2,3,1,4,4,4,4,4,4,4,4,3,3,4,3,2,3,4,4,4,3,5,4,4,4,3,0,"sona",NA,NA,NA,NA,NA
"97","5/1/18 19:44","5/1/18 19:48",0,"146.7.4.89",100,256,1,"5/1/18 19:48","R_3EF1hXHEuE5gdws",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,20.713,20.713,24.211,1,"19",11.131,78.9,81.384,23,11.061,77.38,80.371,20,5.653,65.589,66.889,22,55189,4,4,4,4,4,4,5,4,4,2,3,2,2,4,4,4,2,3,2,4,1,4,4,4,4,3,4,2,2,3,2,4,5,4,4,5,2,4,2,2,4,3,3,5,3,4,4,4,4,4,3,4,4,5,4,4,3,4,4,3,3,3,1,"sona",NA,NA,NA,NA,NA
"98","5/1/18 19:28","5/1/18 19:52",0,"146.7.4.92",100,1403,1,"5/1/18 19:52","R_1ifUKpr0ii7O8nH",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,11.677,56.537,63.097,9,"19",11.785,175.7,179.711,27,23.223,364.058,367.052,23,440.125,808.899,811.941,20,54869,2,2,2,2,4,2,3,4,4,3,4,4,2,2,3,4,4,4,4,2,1,2,2,2,4,2,4,1,1,2,2,4,3,4,4,4,2,2,1,4,4,5,4,4,4,4,2,3,2,4,4,5,1,2,2,4,3,4,3,2,2,6,0,"sona",NA,NA,NA,NA,NA
"99","5/1/18 21:26","5/1/18 21:33",0,"146.7.4.82",100,403,1,"5/1/18 21:33","R_3OiWkeh6p4fALvD",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,8.15,14.755,17.12,3,"",7.142,93.124,94.208,21,10.144,71.687,73.558,22,5.576,205.093,206.807,22,54519,3,3,2,4,3,3,4,4,4,3,4,3,2,3,4,4,3,2,3,4,1,4,3,2,3,4,4,2,2,4,2,2,2,2,2,4,3,4,1,3,4,2,2,4,4,4,2,4,4,2,2,3,2,3,4,4,3,4,3,2,4,3,0,"sona",NA,NA,NA,NA,NA
"100","5/1/18 21:49","5/1/18 21:56",0,"146.7.4.83",100,464,1,"5/1/18 21:56","R_1P5CX9lH2K0EpqA",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,5.739,32.291,34.859,3,"19",2.702,140.766,142.16,25,0.693,175.083,176.366,29,6.208,114.097,115.277,24,55257,3,3,4,3,4,3,4,4,4,1,3,4,2,3,4,4,3,3,5,4,1,3,4,4,3,2,5,4,3,3,1,1,3,3,3,5,1,1,1,5,4,5,3,5,3,3,3,3,3,4,4,1,1,3,4,4,3,1,3,3,5,4,0,"sona",NA,NA,NA,NA,NA
"101","5/1/18 22:09","5/1/18 22:17",0,"146.7.4.83",100,453,1,"5/1/18 22:17","R_z1ZwRigoO1ayvwR",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,18.831,18.831,20.82,1,"18",5.827,180.041,181.454,23,20.198,134.029,137.172,21,3.169,102.269,104.349,21,54734,4,3,2,2,5,4,5,4,4,2,1,1,1,2,4,3,1,1,4,5,1,4,5,4,3,3,5,1,4,1,2,1,4,1,3,4,2,1,1,1,4,1,1,1,3,2,2,3,3,4,1,4,1,4,3,4,3,4,3,2,2,6,0,"sona",NA,NA,NA,NA,NA
"102","5/1/18 22:20","5/1/18 22:29",0,"173.17.55.181",100,578,1,"5/1/18 22:29","R_0uCGyWLpNDHbQ5z",NA,NA,NA,NA,37.17019653,-93.32969666,"anonymous","EN",1,16.398,16.398,36.017,1,"21",13.913,138.672,140.554,21,24.251,192.557,197.453,21,39.468,194.933,199.513,20,54642,2,1,2,4,4,4,4,3,3,1,3,3,1,1,2,2,3,3,4,4,1,4,3,5,3,3,5,1,1,3,1,1,4,4,5,3,2,1,1,3,4,4,3,1,3,4,2,3,3,4,3,2,1,3,2,3,3,3,1,2,4,5,0,"sona",NA,NA,NA,NA,NA
"103","5/1/18 22:23","5/1/18 22:34",0,"146.7.4.88",100,647,1,"5/1/18 22:34","R_3lSKXUhv2Z2PBLU",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,1.069,9.13,11.212,10,"18",2.533,91.622,92.329,67,8.726,111.739,111.771,54,2.076,436.499,436.534,55,54873,4,2,4,5,4,3,4,4,5,2,2,5,4,3,4,4,4,2,4,4,1,4,3,2,2,2,5,1,2,4,4,1,5,2,5,4,1,2,1,4,4,4,2,4,4,2,1,3,3,4,4,1,1,3,5,4,3,1,4,4,4,3,0,"sona",NA,NA,NA,NA,NA
"104","5/1/18 22:25","5/1/18 22:38",0,"108.211.255.114",100,730,1,"5/1/18 22:38","R_2dxKUy5rvOH7BIM",NA,NA,NA,NA,37.21899414,-93.31759644,"anonymous","EN",1,64.943,64.943,67.681,1,"23",12.626,124.692,126.027,26,241.794,367.72,371.952,23,31.368,160.72,163.517,21,54624,1,1,1,1,3,1,3,3,2,1,1,1,1,1,2,1,1,1,2,2,1,2,3,2,2,1,2,2,1,1,1,2,3,2,1,1,2,1,1,1,3,1,1,3,2,3,3,1,1,1,1,3,1,1,2,2,3,1,1,1,2,1,1,"sona",NA,NA,NA,NA,NA
"105","5/1/18 23:01","5/1/18 23:09",0,"146.7.4.88",100,495,1,"5/1/18 23:09","R_DvkU1M6mltkItuF",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,29.186,41.609,50.941,3,"19",21.328,156.607,158.947,21,6.134,96.499,97.747,21,7.848,167.462,185.07,20,55233,4,4,2,2,4,2,4,5,4,2,4,3,3,3,4,4,4,4,4,2,1,5,2,4,4,4,5,2,1,4,4,1,5,5,2,4,2,4,1,3,4,3,3,2,4,4,2,4,4,4,5,2,1,4,2,5,3,4,4,4,4,3,0,"sona",NA,NA,NA,NA,NA
"106","5/1/18 23:56","5/2/18 0:03",0,"146.7.4.85",100,418,1,"5/2/18 0:03","R_YPpkN8jMujrd0ch",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,7.133,9.03,10.298,2,"19",21.933,141.467,142.503,25,5.608,117.095,118.66,22,8.209,140.51,142.621,24,54833,4,4,4,4,5,3,4,5,5,4,4,5,2,3,5,4,4,3,5,5,1,5,3,5,3,4,4,2,3,4,4,1,4,3,5,5,2,1,1,5,4,4,3,3,4,3,2,3,3,2,3,4,2,3,3,4,3,4,4,4,2,4,0,"sona",NA,NA,NA,NA,NA
"107","5/2/18 0:26","5/2/18 0:32",0,"12.50.138.157",100,396,1,"5/2/18 0:32","R_CmlVYWqVXyGkdWx",NA,NA,NA,NA,37.20610046,-93.30319977,"anonymous","EN",1,27.344,27.344,42.668,1,"19",2.906,97.724,101.432,24,7.787,102.554,104.867,24,33.915,133.737,136.375,22,54721,3,2,3,4,3,2,5,4,4,1,3,4,1,1,3,3,4,4,5,4,1,3,2,2,2,2,4,1,1,3,1,1,4,3,4,5,1,1,1,4,4,4,4,4,4,2,3,3,2,2,3,5,1,3,4,3,3,4,4,3,1,4,0,"sona",NA,NA,NA,NA,NA
"108","5/2/18 2:20","5/2/18 2:27",0,"146.7.4.85",100,452,1,"5/2/18 2:27","R_R9buUmRkQ6dZnAB",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,6.426,14.291,15.749,3,"19",6.08,159.301,161.831,29,6.826,135.559,135.793,22,7.724,155.231,157.498,23,54732,4,4,5,5,4,4,4,4,4,2,4,4,3,4,5,4,4,4,5,4,1,4,3,5,4,4,5,1,1,4,4,1,3,3,4,5,1,2,1,4,4,4,4,4,4,3,3,3,4,3,4,5,3,4,3,5,3,5,5,5,1,3,0,"sona",NA,NA,NA,NA,NA
"109","5/2/18 10:40","5/2/18 10:46",0,"146.7.4.71",100,383,1,"5/2/18 10:46","R_1MWemlEa1KZoNIq",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,2.036,4.001,6.449,2,"19",19.226,150.623,152.2,28,5.73,104.855,105.771,24,2.436,111.147,112.273,25,54810,5,5,5,4,4,4,5,4,4,5,5,5,5,5,5,4,5,5,5,5,1,5,4,5,5,4,5,4,3,5,4,1,5,5,5,5,4,5,5,5,4,5,5,5,4,5,4,4,5,4,5,1,5,5,3,4,3,5,4,5,5,2,0,"sona",NA,NA,NA,NA,NA
"110","5/2/18 12:23","5/2/18 12:34",0,"146.7.4.71",100,703,1,"5/2/18 12:34","R_bxXjGwzleWfDxGV",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,32.785,32.785,36.428,1,"20",5.772,160.872,163.23,25,12.191,160.536,162.358,26,184.567,332.836,334.451,23,55160,3,4,5,4,5,4,5,4,5,3,4,4,3,4,5,5,5,4,3,4,1,3,3,4,3,4,4,1,5,3,2,1,2,5,3,4,3,4,2,3,4,4,3,4,3,2,3,4,3,4,3,3,2,5,4,5,3,5,5,3,2,3,0,"sona",NA,NA,NA,NA,NA
"111","5/2/18 14:39","5/2/18 14:48",0,"146.7.4.88",100,553,1,"5/2/18 14:48","R_2QKZuDgFx7iTzMd",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,50.597,50.597,52.683,1,"18",146.35,227.564,229.706,29,3.11,94.395,95.581,26,82.947,167.733,170.013,20,54887,5,3,3,3,4,4,4,5,5,1,3,2,2,3,4,4,2,1,5,4,1,5,4,3,4,4,5,1,3,3,3,4,2,3,4,4,2,1,1,2,4,3,1,3,3,1,4,4,3,4,4,5,1,4,5,4,3,3,3,3,2,4,0,"sona",NA,NA,NA,NA,NA
"112","5/2/18 14:59","5/2/18 15:06",0,"146.7.4.89",100,421,1,"5/2/18 15:06","R_41w9eD5mzl56yiZ",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,12.898,12.898,20.784,1,"19",18.711,121.558,127.479,25,5.894,148.583,150.421,31,2.954,116.279,119.403,27,54758,4,4,4,5,4,4,4,4,4,3,5,5,2,3,5,5,5,5,4,4,1,4,4,4,4,4,4,2,2,4,3,2,4,4,5,4,3,5,1,5,4,5,5,4,3,5,4,4,3,5,5,2,2,4,3,4,3,3,3,4,5,3,0,"sona",NA,NA,NA,NA,NA
"113","5/2/18 15:01","5/2/18 15:10",0,"173.20.164.90",100,541,1,"5/2/18 15:10","R_1dNspl58yIz68KR",NA,NA,NA,NA,37.17019653,-93.32969666,"anonymous","EN",1,6.175,6.175,10.058,1,"19",4.772,137.346,138.916,22,11.551,201.698,202.794,24,14.659,185.93,187.699,21,55911,3,4,4,4,3,4,3,3,3,3,4,4,1,3,5,5,5,5,2,4,1,5,4,4,4,4,5,1,3,5,3,1,4,5,5,5,3,5,3,4,4,5,5,5,4,2,3,5,4,4,4,3,3,4,5,4,3,4,4,3,3,4,0,"sona",NA,NA,NA,NA,NA
"114","5/2/18 15:24","5/2/18 15:32",0,"146.7.4.92",100,508,1,"5/2/18 15:32","R_3Oe7VGBFzzoSlk8",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,12.592,12.592,23.308,1,"19",4.238,115.552,117.874,21,21.85,243.73,244.908,21,5.85,124.446,125.608,21,55319,4,3,4,5,4,4,4,3,4,2,4,5,1,3,4,5,5,5,4,3,1,4,4,5,4,3,4,1,2,3,3,1,5,4,5,5,3,1,1,5,4,5,5,4,3,5,5,1,3,4,5,1,1,4,4,1,3,4,3,5,4,6,0,"sona",NA,NA,NA,NA,NA
"115","5/2/18 15:53","5/2/18 15:56",0,"146.7.112.72",100,232,1,"5/2/18 15:56","R_3JydivAF4unTIU3",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,3.358,3.358,5.278,1,"19",8.912,78.55,79.628,24,6.419,84.239,87.004,23,6.572,64.395,66.58,26,55195,3,3,3,4,4,4,4,4,4,2,3,4,4,3,3,3,4,4,3,4,1,4,3,3,4,3,4,2,3,4,3,4,4,3,4,4,3,4,2,5,4,4,4,5,4,4,4,4,3,4,4,2,4,4,4,3,3,4,4,3,5,5,2,"sona",NA,NA,NA,NA,NA
"116","5/2/18 16:25","5/2/18 16:30",0,"173.27.69.23",100,282,1,"5/2/18 16:30","R_2rYJruCkymy6vCO",NA,NA,NA,NA,37.17019653,-93.32969666,"anonymous","EN",1,5.45,5.45,7.134,1,"18",5.68,71.896,73.566,22,7.372,113.278,114.67,22,4.238,93.53,94.976,21,54663,5,4,4,4,5,4,4,4,4,2,5,5,4,3,5,4,5,5,4,4,1,4,4,4,5,3,5,1,3,5,3,1,5,3,5,4,4,3,3,5,4,5,5,5,5,2,4,4,4,4,5,5,1,4,3,5,3,5,3,4,3,6,1,"sona",NA,NA,NA,NA,NA
"117","5/2/18 16:47","5/2/18 16:53",0,"146.7.4.90",100,367,1,"5/2/18 16:53","R_3kcfHb1Z8RQ1kz2",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,51.819,51.819,54.212,1,"19",6.696,117.02,119.364,25,6.624,91.028,94.129,23,10.079,96.033,99.198,24,54486,3,2,4,4,5,3,3,4,4,3,1,5,1,1,3,2,3,2,3,3,1,4,3,4,1,1,5,2,1,3,3,1,4,1,4,4,1,1,1,5,4,4,5,5,3,3,1,1,2,2,3,4,1,1,3,3,3,3,3,2,2,5,0,"sona",NA,NA,NA,NA,NA
"118","5/2/18 18:23","5/2/18 18:28",0,"146.7.4.88",100,258,1,"5/2/18 18:28","R_2PoEj4XOF1tq7ne",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,3.9,5.009,7.086,2,"19",4.434,79.675,81.004,28,4.766,76.695,77.774,25,6.885,83.66,85.055,28,54802,4,3,3,4,4,3,4,4,3,3,3,2,2,3,4,4,3,3,3,4,1,4,4,4,4,3,4,2,2,4,3,1,4,3,2,4,3,4,1,2,4,2,3,5,3,4,3,3,3,4,3,1,2,4,4,4,3,4,3,4,4,3,0,"sona",NA,NA,NA,NA,NA
"119","5/2/18 18:32","5/2/18 18:38",0,"199.192.156.6",100,330,1,"5/2/18 18:38","R_1Icodz4XbF9m4r8",NA,NA,NA,NA,37.17019653,-93.32969666,"anonymous","EN",1,35.638,48.12,50.508,6,"19",4.024,85.666,89.4,24,5.772,102.08,105.662,22,6.614,96.4,97.632,23,55311,4,3,3,3,4,3,4,4,4,2,4,4,2,3,2,2,4,4,4,4,1,4,3,3,3,3,4,3,1,4,2,2,4,4,4,2,3,3,1,5,4,3,4,2,4,2,3,3,3,3,4,4,2,2,3,4,3,3,3,2,2,2,0,"sona",NA,NA,NA,NA,NA
"120","5/2/18 18:51","5/2/18 18:56",0,"104.49.45.241",100,282,1,"5/2/18 18:56","R_BKUmDtNlaa6Ebm1",NA,NA,NA,NA,37.21899414,-93.31759644,"anonymous","EN",1,3.604,3.604,9.694,1,"19",11.551,94.349,97.243,23,5.535,85.075,87.307,21,2.882,78.66,81.399,21,54707,3,3,5,5,5,3,5,5,4,4,4,4,2,3,5,4,4,4,4,4,1,4,4,4,3,3,3,3,3,4,3,2,4,4,4,4,3,4,1,4,4,4,4,4,4,2,3,3,3,4,4,3,4,3,3,4,3,4,4,4,3,2,0,"sona",NA,NA,NA,NA,NA
"121","5/2/18 18:53","5/2/18 18:58",0,"146.7.4.90",100,291,1,"5/2/18 18:58","R_1P7Q1j7ltal9gJt",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,6.566,30.848,32.734,3,"19",4.133,80.869,82.347,25,8.119,80.683,82.366,22,5.337,89.763,91.033,23,55167,4,3,4,3,5,4,4,4,4,2,4,4,1,2,4,4,4,3,4,4,1,4,4,4,3,3,4,2,1,4,3,4,4,4,4,4,2,4,1,4,4,4,4,4,4,2,2,3,3,4,4,4,2,3,5,4,3,4,3,3,2,3,0,"sona",NA,NA,NA,NA,NA
"122","5/2/18 18:49","5/2/18 18:59",0,"146.7.4.92",100,637,1,"5/2/18 18:59","R_2WAK29FHd5cDmjg",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,4.105,4.105,8.948,1,"19",5.658,311.209,313.628,27,4.938,141.97,145.162,24,10.692,170.366,171.967,22,55895,3,4,3,3,4,3,5,3,3,3,3,5,5,4,4,4,4,5,4,4,1,3,4,5,3,3,4,2,3,3,3,1,4,3,5,3,3,1,1,5,4,5,5,3,4,3,3,3,4,4,5,3,1,3,3,3,3,3,4,5,2,3,0,"sona",NA,NA,NA,NA,NA
"123","5/2/18 19:09","5/2/18 19:16",0,"146.7.106.62",100,405,1,"5/2/18 19:16","R_2OSXW6jpec69Qzj",NA,NA,NA,NA,37.21530151,-93.29820251,"anonymous","EN",1,2.698,2.698,4.965,1,"18",15.864,94.11,95.84,21,87.067,158.481,158.818,22,60.798,139.377,140.492,20,55393,5,5,5,5,5,5,5,4,5,4,5,5,1,5,5,4,5,5,5,5,1,4,4,4,5,5,5,3,4,4,4,1,3,3,3,4,5,5,1,5,4,5,5,5,5,4,4,5,5,5,5,3,2,5,3,5,3,5,5,5,5,3,0,"sona",NA,NA,NA,NA,NA
"124","5/2/18 20:01","5/2/18 20:07",0,"173.27.69.23",100,402,1,"5/2/18 20:07","R_2CwXafZvBZOKiph",NA,NA,NA,NA,37.17019653,-93.32969666,"anonymous","EN",1,1.494,8.555,14.74,2,"19",2.4,96.103,97.848,23,6.949,152.53,154.782,27,3.468,119.167,123.711,23,55225,2,3,5,5,4,2,4,3,3,1,5,5,1,3,5,4,5,4,5,5,1,3,3,4,1,4,4,1,1,3,3,1,4,5,5,5,2,3,1,5,4,5,5,2,4,2,3,4,3,4,5,4,1,3,4,3,3,4,3,5,3,5,0,"sona",NA,NA,NA,NA,NA
